"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
2010-06-02,20453838,"Turnbull C",2010-05-09,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/20453838","Genome-wide association study identifies five new breast cancer susceptibility loci.","Breast cancer","3,659 European ancestry cases, 4,897 European ancestry controls","12,576 European ancestry cases, 12,223 European ancestry controls","3p24.1","3","27374522","SLC4A7","SLC4A7","","","ENSG00000033867",NA,NA,"rs4973768-T","rs4973768",0,"4973768","3_prime_UTR_variant",0,"0.47","6E-7",6.22184874961636,"",1.16,"[1.10-1.24]","Illumina [582886]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000678","Genome-wide genotyping array"
2010-06-02,20453838,"Turnbull C",2010-05-09,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/20453838","Genome-wide association study identifies five new breast cancer susceptibility loci.","Breast cancer","3,659 European ancestry cases, 4,897 European ancestry controls","12,576 European ancestry cases, 12,223 European ancestry controls","9p21.3","9","22062135","CDKN2A, CDKN2B","CDKN2B-AS1","","","ENSG00000240498",NA,NA,"rs1011970-T","rs1011970",0,"1011970","intron_variant",0,"0.17","3E-8",7.52287874528034,"",1.09,"[1.04-1.14]","Illumina [582886]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000678","Genome-wide genotyping array"
2010-06-02,20453838,"Turnbull C",2010-05-09,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/20453838","Genome-wide association study identifies five new breast cancer susceptibility loci.","Breast cancer","3,659 European ancestry cases, 4,897 European ancestry controls","12,576 European ancestry cases, 12,223 European ancestry controls","16q12.1","16","52552429","TOX3","CASC16","","","ENSG00000249231",NA,NA,"rs3803662-A","rs3803662",0,"3803662","non_coding_transcript_exon_variant",0,"0.26","3E-15",14.5228787452803,"",1.3,"[1.22-1.39]","Illumina [582886]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000678","Genome-wide genotyping array"
2010-06-02,20453838,"Turnbull C",2010-05-09,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/20453838","Genome-wide association study identifies five new breast cancer susceptibility loci.","Breast cancer","3,659 European ancestry cases, 4,897 European ancestry controls","12,576 European ancestry cases, 12,223 European ancestry controls","6q25.1","6","151592978","ESR1, C6orf97","CCDC170","","","ENSG00000120262",NA,NA,"rs3757318-A","rs3757318",0,"3757318","intron_variant",0,"0.07","3E-6",5.52287874528034,"",1.3,"[1.17-1.46]","Illumina [582886]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000678","Genome-wide genotyping array"
2015-04-19,21263130,"Fletcher O",2011-01-24,"J Natl Cancer Inst","www.ncbi.nlm.nih.gov/pubmed/21263130","Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.","Breast cancer","2,839 European ancestry cases, 3,507 European ancestry controls","9,041 European ancestry cases, 8,980 European ancestry controls","2q35","2","217041109","intergenic","LINC01921 - RN7SKP43","ENSG00000223874","ENSG00000251982","",169466,210447,"rs13387042-A","rs13387042",0,"13387042","intergenic_variant",1,"0.52","2E-10",9.69897000433602,"",1.16,"[1.11-1.22]","Illumina [~ 296114]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000952","Genome-wide genotyping array"
2015-04-19,21263130,"Fletcher O",2011-01-24,"J Natl Cancer Inst","www.ncbi.nlm.nih.gov/pubmed/21263130","Novel breast cancer susceptibility locus at 9q31.2: results of a genome-wide association study.","Breast cancer","2,839 European ancestry cases, 3,507 European ancestry controls","9,041 European ancestry cases, 8,980 European ancestry controls","9q31.2","9","108126198","KLF4, ACTL7A, RAD23B","CHCHD4P2 - NA","ENSG00000237360","","",28347,NA,"rs865686-T","rs865686",0,"865686","regulatory_region_variant",1,"0.61","2E-10",9.69897000433602,"",1.12,"[1.09-1.18]","Illumina [~ 296114]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000952","Genome-wide genotyping array"
2008-06-16,17529967,"Easton DF",2007-05-27,"Nature","www.ncbi.nlm.nih.gov/pubmed/17529967","Genome-wide association study identifies novel breast cancer susceptibility loci.","Breast cancer","390 European ancestry cases, 364 European ancestry controls","4,364 East Asian ancestry cases, 24,174 European ancestry controls, 3,564 East Asian ancestry controls, 24,391 European ancestry controls","16q12.1","16","52552429","TNRC9, LOC643714","CASC16","","","ENSG00000249231",NA,NA,"rs3803662-T","rs3803662",0,"3803662","non_coding_transcript_exon_variant",0,"0.25","1E-36",36,"",1.2,"[1.16-1.24]","Perlegen [205586]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000035","Genome-wide genotyping array"
2008-06-16,17529967,"Easton DF",2007-05-27,"Nature","www.ncbi.nlm.nih.gov/pubmed/17529967","Genome-wide association study identifies novel breast cancer susceptibility loci.","Breast cancer","390 European ancestry cases, 364 European ancestry controls","4,364 East Asian ancestry cases, 24,174 European ancestry controls, 3,564 East Asian ancestry controls, 24,391 European ancestry controls","5q11.2","5","56736057","MAP3K1","NA - MAP3K1","","ENSG00000095015","",NA,79492,"rs889312-C","rs889312",0,"889312","intergenic_variant",1,"0.28","7E-20",19.1549019599857,"",1.13,"[1.10-1.16]","Perlegen [205586]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000035","Genome-wide genotyping array"
2008-06-16,17529967,"Easton DF",2007-05-27,"Nature","www.ncbi.nlm.nih.gov/pubmed/17529967","Genome-wide association study identifies novel breast cancer susceptibility loci.","Breast cancer","390 European ancestry cases, 364 European ancestry controls","4,364 East Asian ancestry cases, 24,174 European ancestry controls, 3,564 East Asian ancestry controls, 24,391 European ancestry controls","11p15.5","11","1887776","LSP1","LSP1","","","ENSG00000130592",NA,NA,"rs3817198-C","rs3817198",0,"3817198","intron_variant",0,"0.30","3E-9",8.52287874528034,"",1.07,"[1.04-1.11]","Perlegen [205586]","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST000035","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","19p13.11","19","18460331","SSBP4, ISYNA1, ELL","ELL","","","ENSG00000105656",NA,NA,"rs4808801-A","rs4808801",0,"4808801","intron_variant",0,"0.65","5E-15",14.301029995664,"",1.08,"[1.05-1.1]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","5q11.2","5","56736057","MAP3K1","NA - MAP3K1","","ENSG00000095015","",NA,79492,"rs889312-C","rs889312",0,"889312","intergenic_variant",1,"0.28","3E-36",35.5228787452803,"",1.12,"[1.10-1.15]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","22q12.2","22","29225488","EMID1, RHBDD3, EWSR1, CHEK2","EMID1","","","ENSG00000186998",NA,NA,"rs132390-C","rs132390",0,"132390","intron_variant",0,"0.036","3E-9",8.52287874528034,"",1.12,"[1.07-1.18]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10q22.3","10","79081391","ZMIZ1","ZMIZ1","","","ENSG00000108175",NA,NA,"rs704010-T","rs704010",0,"704010","intron_variant",0,"0.38","7E-22",21.1549019599857,"",1.08,"[1.06-1.10]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","6p23","6","13722291","RANBP9","RANBP9 - MCUR1","ENSG00000010017","ENSG00000050393","",10456,64266,"rs204247-G","rs204247",0,"204247","intergenic_variant",1,"0.43","8E-9",8.09691001300806,"",1.05,"[1.03-1.07]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","7q35","7","144377836","ARHGEF5, NOBOX","ARHGEF5, ARHGEF5","","","ENSG00000050327, ENSG00000284933",NA,NA,"rs720475-G","rs720475",0,"720475","intron_variant",0,"0.75","7E-11",10.1549019599857,"",1.06,"[1.04-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","8p12","8","29652100","intergenic","RPL17P33 - LINC00589","ENSG00000243844","ENSG00000251191","",19456,21822,"rs9693444-A","rs9693444",0,"9693444","intergenic_variant",1,"0.32","9E-14",13.0457574905607,"",1.07,"[1.05-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","8q21.13","8","75318066","intergenic","CASC9","","","ENSG00000249395",NA,NA,"rs6472903-T","rs6472903",0,"6472903","intron_variant",0,"0.82","2E-17",16.698970004336,"",1.1,"[1.08-1.12]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","8q24.21","8","128182395","MYC, MIR1208","PVT1","","","ENSG00000249859",NA,NA,"rs11780156-T","rs11780156",0,"11780156","intron_variant",0,"0.16","3E-11",10.5228787452803,"",1.07,"[1.04-1.10]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","9q31.2","9","107543834","intergenic","PPIAP88 - RNU6-996P","ENSG00000227350","ENSG00000202308","",218,119306,"rs10759243-A","rs10759243",0,"10759243","intergenic_variant",1,"0.39","1E-8",8,"",1.06,"[1.03-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10p12.31","10","21744013","DNAJC1, MLLT10","MLLT10 - DNAJC1","ENSG00000078403","ENSG00000136770","",383,12535,"rs7072776-A","rs7072776",0,"7072776","intergenic_variant",1,"0.29","4E-14",13.397940008672,"",1.07,"[1.05-1.09]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10q25.2","10","113014168","TCF7L2","TCF7L2","","","ENSG00000148737",NA,NA,"rs7904519-G","rs7904519",0,"7904519","intron_variant",0,"0.46","3E-8",7.52287874528034,"",1.06,"[1.04-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","10q26.12","10","121334387","intergenic","LINC01153 - RN7SKP167","ENSG00000227143","ENSG00000222979","",148421,76529,"rs11199914-C","rs11199914",0,"11199914","intergenic_variant",1,"0.68","2E-8",7.69897000433602,"",1.05,"[1.03-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","18q11.2","18","26990703","CHST9","CHST9, AQP4-AS1","","","ENSG00000154080, ENSG00000260372",NA,NA,"rs1436904-T","rs1436904",0,"1436904","intron_variant",0,"0.6","3E-8",7.52287874528034,"",1.04,"[1.02-1.06]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","11q13.1","11","65815595","DKFZp761E198, OVOL1, SNX32, CFL1, MUS81","OVOL1 - CFL1","ENSG00000172818","ENSG00000172757","",18381,7427,"rs3903072-G","rs3903072",0,"3903072","intergenic_variant",1,"0.53","9E-12",11.0457574905607,"",1.05,"[1.04-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","11q24.3","11","129591276","intergenic","RPS27P20 - LINC01395","ENSG00000240121","ENSG00000281097","",53162,20840,"rs11820646-C","rs11820646",0,"11820646","regulatory_region_variant",1,"0.59","1E-9",9,"",1.05,"[1.03-1.08]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
2013-09-12,23535729,"Michailidou K",2013-04-01,"Nat Genet","www.ncbi.nlm.nih.gov/pubmed/23535729","Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","12p13.1","12","14260997","intergenic","GNAI2P1 - RPL30P11","ENSG00000255749","ENSG00000244573","",5771,95845,"rs12422552-C","rs12422552",0,"12422552","regulatory_region_variant",1,"0.26","4E-8",7.39794000867204,"",1.05,"[1.03-1.07]","Affymetrix, Illumina [~ 2600000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST001937","Genome-wide genotyping array"
